tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	10370	3	a,Menacing Times\0	a,Ash Collection\0	a,Gerkenshtein has a theory about these strange new event but requires some additional investigation. Defeat the monsters in the Shrine of Loyalty and collect their Remnant Ashes.\\n\\nMonsters To hunt - Scavenger Scarabs, Scavenger Ants, Shrine Knights\\n\0	1	34765														1	0														1	30														188358.00000000	-63841.00000000	-2792.00000000	1	188005.00000000	-63627.00000000	-2872.00000000																						513								0	76	81	3	a,Shrine of Loyalty\0	1	1	1	0									0.00000000	0.00000000	0.00000000	a,Available after 3rd Class Transfer\0	u,The Day of Destiny is over and the crisis in the Town of Aden has been resolved. The threat of Shilen is never over as a new danger approaches…\0	0																																																																									0				0	0	0	97	0	3	15623	15624	57									3	22451400	2520250	479620									1	2							
1	10370	4	a,Menacing Times\0	a,Return to Gerkenshtein\0	a,You have collected all the Remnant Ash Gerkenshtein requires. Return back and speak with him.\\n\0	0															0															0															184912.00000000	-62835.00000000	-2964.00000000	0																																	0	76	81	3	a,Gerkenshtein\0	0	1	1	0									0.00000000	0.00000000	0.00000000	a,Available after 3rd Class Transfer\0	u,The Day of Destiny is over and the crisis in the Town of Aden has been resolved. The threat of Shilen is never over as a new danger approaches…\0	0																																																																									0				0	0	0	97	0	3	15623	15624	57									3	22451400	2520250	479620									1	3							
1	10370	-1	a,Menacing Times\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	76	81	3	a,	1	1	1	0									0.00000000	0.00000000	0.00000000	a,Available after 3rd Class Transfer\0	u,The Day of Destiny is over and the crisis in the Town of Aden has been resolved. The threat of Shilen is never over as a new danger approaches…\0	0																																																																									0				0	0	0	97	0	3	15623	15624	57									3	22451400	2520250	479620									1	4							
1	10371	1	a,Grasp Thy Power\0	a,Succubus Hunt\0	a,Gerkenshtein needs you to hunt down the creatures he suspects are under Shilen's Influence.\\n\\nMonsters To hunt - Succubus Soldier, Succubus Warrior, Succubus Archer, Succubus Shaman, Bloody Succubus\\n\0	5	1023181	1023182	1023183	1023184	1023185										5	0	0	0	0	0										5	12	12	8	8	5										188358.00000000	-63841.00000000	-2792.00000000	1	191812.00000000	-66536.00000000	-1920.00000000																						513								0	76	81	3	a,Shrine of Loyalty\0	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the " Menacing Times" quest.\0	a,Gerkenshtein continues his research in the Shrine of Loyalty and needs an adventurer to hunt down creatures he suspects are under Shilen's influence.\0	0																																																																									0				0	10370	0	180	0	3	15623	15624	57									3	22641900	2572950	484990									1	0							
1	10371	2	a,Grasp Thy Power\0	a,Mission Complete\0	a,After defeating a Bloody Succubus you acquired sudden surge of power. You should probably go visit Gerkenshtein and inform him about this.\\n\0	0															0															0															184912.00000000	-62835.00000000	-2964.00000000	0																																	0	76	81	3	a,Gerkenshtein\0	0	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the " Menacing Times" quest.\0	a,Gerkenshtein continues his research in the Shrine of Loyalty and needs an adventurer to hunt down creatures he suspects are under Shilen's influence.\0	0																																																																									0				0	10370	0	180	0	3	15623	15624	57									3	22641900	2572950	484990									1	1							
1	10371	-1	a,Grasp Thy Power\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	76	81	3	a,	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the " Menacing Times" quest.\0	a,Gerkenshtein continues his research in the Shrine of Loyalty and needs an adventurer to hunt down creatures he suspects are under Shilen's influence.\0	0																																																																									0				0	10370	0	180	0	3	15623	15624	57									3	22641900	2572950	484990									1	2							
1	10372	1	a,Purgatory Volvere\0	a,Succubus Essence\0	a,To prove that the creatures in the Shrine of Loyalty are from Shilen, Gerkenshtein needs the Essence from the Bloody Succubus to confirm this suspicion.\\n\\nMonsters to hunt - Bloody Succubus\\n\0	1	34766														1	0														1	10														188358.00000000	-63841.00000000	-2792.00000000	1	191812.00000000	-66536.00000000	-1920.00000000																						513								0	76	81	3	a,Shrine of Loyalty\0	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the "Grasp Thy Power" quest.\0	a,Gerkenshtein needs someone to  collect proof that the creatures near the Shrine of Loyalty are creatures under Shilen's influence.\0	0																																																																									0				0	10371	0	180	0	3	15625	15623	15624									3	0	23009000	2644010									1	0							
1	10372	2	a,Purgatory Volvere\0	a,Deliver the Succubus Essence\0	a,You collected all the Succubus Essences. Return to Gerkenshtein\\n\0	0															0															0															184912.00000000	-62835.00000000	-2964.00000000	0																																	0	76	81	3	a,Gerkenshtein\0	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the "Grasp Thy Power" quest.\0	a,Gerkenshtein needs someone to  collect proof that the creatures near the Shrine of Loyalty are creatures under Shilen's influence.\0	0																																																																									0				0	10371	0	180	0	3	15625	15623	15624									3	0	23009000	2644010									1	1							
1	10372	3	a,Purgatory Volvere\0	a,Deliver the Report\0	a,Gerkenshtein confirmed that the creatures do indeed harness power given to them by Shilen. He needs someone to deliver this news to Captain Andrei in the Town of Goddard.\\n\0	0															0															0															147385.00000000	-56673.00000000	-2776.00000000	0																																	0	76	81	3	a,Captain Andrei\0	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the "Grasp Thy Power" quest.\0	a,Gerkenshtein needs someone to  collect proof that the creatures near the Shrine of Loyalty are creatures under Shilen's influence.\0	0																																																																									0				0	10371	0	180	0	3	15625	15623	15624									3	0	23009000	2644010									1	2							
1	10372	-1	a,Purgatory Volvere\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	76	81	3	a,	1	1	1	1	33648								184912.00000000	-62835.00000000	-2964.00000000	a,Completed 3rd Class Transfer and the "Grasp Thy Power" quest.\0	a,Gerkenshtein needs someone to  collect proof that the creatures near the Shrine of Loyalty are creatures under Shilen's influence.\0	0																																																																									0				0	10371	0	180	0	3	15625	15623	15624									3	0	23009000	2644010									1	3							
1	10374	1	a,That Place Succubus\0	a,To the Saint of Light Agnes\0	a,Seek out the Saint of Light Agnes in the Town of Goddard and speak with her.\\n\0	0															0															0															149488.00000000	-57152.00000000	-2979.00000000	0																																	0	80	0	3	a,Saint of Light Agnes\0	0	1	1	1	31292								147385.00000000	-56673.00000000	-2776.00000000	a,Before Awakening, 3rd Class Transfer\0	a,Guard Andrei in the Town of Goddard seeks an adventurer to investigate the goal of the monsters that are infesting the Imperial Tomb...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	0	0	180	0	3	15623	15624	57									3	23747100	2761820	500560									1	0							
1	10374	2	a,That Place Succubus\0	a,Find Vice Hierarch Zenya\0	a,Find the wandering Kamael Vice Hierarch Zenya, who is waiting for help at the entrance to the Imperial Tomb, and initiate conversation.\\n\0	0															0															0															186604.00000000	-75929.00000000	-2824.00000000	0																																	0	80	0	3	a,Vice Hierarch Zenya\0	0	1	1	1	31292								147385.00000000	-56673.00000000	-2776.00000000	a,Before Awakening, 3rd Class Transfer\0	a,Guard Andrei in the Town of Goddard seeks an adventurer to investigate the goal of the monsters that are infesting the Imperial Tomb...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	0	0	180	0	3	15623	15624	57									3	23747100	2761820	500560									1	1							
1	10374	3	a,That Place Succubus\0	a,Defeat the Succubus Monsters\0	a,Enter the imperial Tomb and defeat the Succubus monsters.\\n\\nTo hunt - Phantom Warrior, Phantom Archer, Phantom Shaman, Phantom Soldier, Phantom Martyr\\n\0	5	1023186	1023187	1023188	1023189	1023190										5	0	0	0	0	0										5	15	10	5	5	5										183374.00000000	-78673.00000000	-2728.00000000	1	181142.00000000	-78663.00000000	-2728.00000000																						513								0	80	0	3	a,Imperial Tomb\0	1	1	1	1	31292								147385.00000000	-56673.00000000	-2776.00000000	a,Before Awakening, 3rd Class Transfer\0	a,Guard Andrei in the Town of Goddard seeks an adventurer to investigate the goal of the monsters that are infesting the Imperial Tomb...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	0	0	180	0	3	15623	15624	57									3	23747100	2761820	500560									1	2							
1	10374	4	a,That Place Succubus\0	a,To Vice Hierarch Zenya\0	a,Return to the entrance of the Imperial Tomb and inform Vice Hierarch Zenya that you defeated the monsters.\\n\0	0															0															0															186604.00000000	-75929.00000000	-2824.00000000	0																																	0	80	0	3	a,Vice Hierarch Zenya\0	0	1	1	1	31292								147385.00000000	-56673.00000000	-2776.00000000	a,Before Awakening, 3rd Class Transfer\0	a,Guard Andrei in the Town of Goddard seeks an adventurer to investigate the goal of the monsters that are infesting the Imperial Tomb...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	0	0	180	0	3	15623	15624	57									3	23747100	2761820	500560									1	3							
1	10374	-1	a,That Place Succubus\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	80	0	3	a,	1	1	1	1	31292								147385.00000000	-56673.00000000	-2776.00000000	a,Before Awakening, 3rd Class Transfer\0	a,Guard Andrei in the Town of Goddard seeks an adventurer to investigate the goal of the monsters that are infesting the Imperial Tomb...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	0	0	180	0	3	15623	15624	57									3	23747100	2761820	500560									1	4							
1	10375	1	a,Succubus Disciples\0	a,Defeat the Succubus Disciples - 1\0	a,Vice Hierarch Zenya asks you to enter the Imperial Tomb and defeat the Succubus Disciples.\\n\\nTo hunt - Succubus of Death, Succubus of Darkness\\n\0	2	1023191	1023192													2	0	0													2	5	5													183374.00000000	-78673.00000000	-2728.00000000	1	181142.00000000	-78663.00000000	-2728.00000000																						513								0	80	0	3	a,Imperial Tomb\0	1	1	1	1	32140								186604.00000000	-75929.00000000	-2824.00000000	a,Before Awakening, 3rd Class Transfer, Completion of the "Succubus Epicenter" quest\0	a,Vice Hierarch Zenya watches over the Imperial Tomb from the entrance. He asks you to defeat the Succubus Disciples...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	10374	0	180	0	3	15623	15624	57									3	24782300	2810230	498700									1	0							
1	10375	2	a,Succubus Disciples\0	a,To Vice Hierarch Zenya\0	a,You defeated the Succubus Disciples. Return to the entrance of the Imperial Tomb and report to Vice Hierarch Zenya.\\n\0	0															0															0															186604.00000000	-75929.00000000	-2824.00000000	0																																	0	80	0	3	a,Vice Hierarch Zenya\0	0	1	1	1	32140								186604.00000000	-75929.00000000	-2824.00000000	a,Before Awakening, 3rd Class Transfer, Completion of the "Succubus Epicenter" quest\0	a,Vice Hierarch Zenya watches over the Imperial Tomb from the entrance. He asks you to defeat the Succubus Disciples...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	10374	0	180	0	3	15623	15624	57									3	24782300	2810230	498700									1	1							
1	10375	3	a,Succubus Disciples\0	a,Defeat the Succubus Disciples - 2\0	a,Vice Hierarch Zenya asks you to enter the Imperial Tomb and defeat the Succubus Disciples.\\n\\nTo hunt - Succubus of Lunacy, Succubus of Silence\\n\0	2	1023197	1023198													2	0	0													2	5	5													183374.00000000	-78673.00000000	-2728.00000000	1	181142.00000000	-78663.00000000	-2728.00000000																						513								0	80	0	3	a,Imperial Tomb\0	1	1	1	1	32140								186604.00000000	-75929.00000000	-2824.00000000	a,Before Awakening, 3rd Class Transfer, Completion of the "Succubus Epicenter" quest\0	a,Vice Hierarch Zenya watches over the Imperial Tomb from the entrance. He asks you to defeat the Succubus Disciples...\0	36		88	89	90	91	93	92	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	131	132	133	134	136																																				0				0	10374	0	180	0	3	15623	15624	57									3	24782300	2810230	498700									1	2							
