id	string
544404	a,The Origin of Monsters (Lv. 99 and Above)\0
544301	a,The Annihilated Plains - 2 (Lv. 99 and Above)\0
544302	a,The Annihilated Plains - 2 (Lv. 99 and Above) (In Progress)\0
544303	a,The Annihilated Plains - 2 (Lv. 99 and Above) (Complete)\0
544304	a,The Annihilated Plains - 2 (Lv. 99 and Above)\0
544201	a,The Annihilated Plains - 1 (Lv. 99 and Above)\0
544202	a,The Annihilated Plains - 1 (Lv. 99 and Above) (In Progress)\0
544203	a,The Annihilated Plains - 1 (Lv. 99 and Above) (Complete)\0
544204	a,The Annihilated Plains - 1 (Lv. 99 and Above)\0
77201	a,Purifying Souls (Lv. 99 and Above)\0
77202	a,Purifying Souls (Lv. 99 and Above) (In Progress)\0
77203	a,Purifying Souls (Lv. 99 and Above) (Complete)\0
77204	a,Purifying Souls (Lv. 99 and Above)\0
1600058	a,The Beauty Shop is open! Come on in!\0
1600059	a,You can look good too, buddy! Come on, come on.\0
1600060	a,Now, don't leave me hanging! Let me see your beautiful self!\0
1600061	a,Come on, you beauty lovers! I'll show you the way!\0
1600062	a,Everyone come on, let's go Gangnam Style~\0
545201	a,Is it Edible? (Lv. 81 and Above)\0
545202	a,Is it Edible? (Lv. 81 and Above) (In Progress)\0
545203	a,Is it Edible? (Lv. 81 and Above) (Complete)\0
545204	a,Is it Edible? (Lv. 81 and Above)\0
544501	a,An Impending Threat (Lv. 97 and Above)\0
544502	a,An Impending Threat (Lv. 97 and Above) (In Progress)\0
544503	a,An Impending Threat (Lv. 97 and Above) (Complete)\0
544504	a,An Impending Threat (Lv. 97 and Above)\0
544601	a,Hit and Run (Lv. 99 and Above)\0
544602	a,Hit and Run (Lv. 99 and Above) (In Progress)\0
544603	a,Hit and Run (Lv. 99 and Above) (Complete)\0
544604	a,Hit and Run (Lv. 99 and Above)\0
544701	a,Timing is Everything (Lv. 99 and Above)\0
544702	a,Timing is Everything (Lv. 99 and Above) (In Progress)\0
544703	a,Timing is Everything (Lv. 99 and Above) (Complete)\0
544704	a,Timing is Everything (Lv. 99 and Above)\0
545001	a,A Dark Ambition (Lv. 99 and Above)\0
545002	a,A Dark Ambition (Lv. 99 and Above) (In Progress)\0
545003	a,A Dark Ambition (Lv. 99 and Above) (Complete)\0
545004	a,A Dark Ambition (Lv. 99 and Above)\0
77801	a,Operation Roaring Flame (Lv. 97 and Above)\0
77802	a,Operation Roaring Flame (Lv. 97 and Above) (In Progress)\0
77803	a,Operation Roaring Flame (Lv. 97 and Above) (Complete)\0
77804	a,Operation Roaring Flame (Lv. 97 and Above)\0
1802306	a,HP is fully restored.\0
1802307	a,You can only use the Vengeful Spirit once after the blood is all collected.\0
1802308	a,Nearby monsters will gather at one point shortly.\0
1802309	a,More monsters will spawn shortly.\0
1802310	a,Weakened monsters will spawn shortly.\0
1802311	a,Krogel has died. Parts of him are spawning into monsters.\0
1802312	a,You hear the voice of Etis van Etina.\0
1802313	a,HP is halfway restored.\0
1010737	a,Gainak Village\0
1010738	a,In front of the Heine Warp Gate\0
546401	a,Be Prepared for Anything (Lv. 58-65)\0
546402	a,Be Prepared for Anything (Lv. 58-65) (In Progress)\0
546403	a,Be Prepared for Anything (Lv. 58-65) (Complete)\0
546404	a,Be Prepared for Anything (Lv. 58-65)\0
77001	a,Maintaining the Field Business (Lv. 81-84)\0
77002	a,Maintaining the Field Business (Lv. 81-84) (In Progress)\0
77003	a,Maintaining the Field Business (Lv. 81-84) (Complete)\0
77004	a,Maintaining the Field Business (Lv. 81-84)\0
77101	a,Partaking in the Purification Campaign (Lv. 81-84)\0
77102	a,Partaking in the Purification Campaign (Lv. 81-84) (In Progress)\0
77103	a,Partaking in the Purification Campaign (Lv. 81-84) (Complete)\0
77104	a,Partaking in the Purification Campaign (Lv. 81-84)\0
546201	a,Temper a Rusting Blade (Lv. 46-52)\0
546202	a,Temper a Rusting Blade (Lv. 46-52) (In Progress)\0
546203	a,Temper a Rusting Blade (Lv. 46-52) (Complete)\0
546204	a,Temper a Rusting Blade (Lv. 46-52)\0
546301	a,The Soul of a Sword (Lv. 52-58)\0
546302	a,The Soul of a Sword (Lv. 52-58) (In Progress)\0
546303	a,The Soul of a Sword (Lv. 52-58) (Complete)\0
546304	a,The Soul of a Sword (Lv. 52-58)\0
545301	a,Stopping the Wind Dragon (Lv. 95 and Above)\0
545302	a,Stopping the Wind Dragon (Lv. 95 and Above) (In Progress)\0
545303	a,Stopping the Wind Dragon (Lv. 95 and Above) (Complete)\0
545304	a,Stopping the Wind Dragon (Lv. 95 and Above)\0
539801	a,A Suspicious Badge (Lv. 52-58)\0
539802	a,A Suspicious Badge (Lv. 52-58) (In Progress)\0
539803	a,A Suspicious Badge (Lv. 52-58) (Complete)\0
539804	a,A Suspicious Badge (Lv. 52-58)\0
539901	a,The Alphabet of the Giants (Lv. 52-58)\0
539902	a,The Alphabet of the Giants (Lv. 52-58) (In Progress)\0
539903	a,The Alphabet of the Giants (Lv. 52-58) (Complete)\0
539904	a,The Alphabet of the Giants (Lv. 52-58)\0
1802314	a,You must have looked hard for me to no avail. Hah!\0
1802315	a,Come now, exalted warriors of Raider's Crossroads!\0
1802316	a,I am the commander in chief of this place!\0
1802317	a,Fearsome Watchman\0
1802318	a,Monitor the Damage\0
1802319	a,Demonic System Activated\0
1802320	a,The Raider's Crossroads is a dangerous place. Please be careful.\0
1802321	a,How is Treasure Dealer Kaysen doing?\0
1802322	a,Danger Increasing. Danger Increasing.\0
1802323	a,So who's gonna take me on?!\0
1802326	a,Let's get rid of the Nerva Orcs, before they grow any stronger!\0
1802327	a,Watchman\0
1802328	a,You took down the Nerva Orcs and got their Temporary Prison Key!\0
1802330	a,Incarnation\0
1802331	a,Let me know when you're all ready.\0
1802332	a,All right! Let's move out!\0
1802333	a,Come on! Onto the next place!\0
1802334	a,Device destroyed! Let's go, onto the next!\0
1802335	a,Hey, you're not all bad. Let me know when you're ready.\0
1802336	a,Ready? Let me know.\0
1802337	u,Something ominous in there… I hope you're really ready for this. Let me know.\0
1802338	a,Good work! You're really something!\0
1802339	u,I can't…let it end like this…\0
1600063	a,Gainak in War\0
1802340	a,Whew, that's more than I thought I could handle! I need to take cover for a bit,.\0
1600064	a,Monitor the damage for 30 sec.\0
1600065	a,25 seconds left!\0
1600066	a,Gainak in Peace\0
1600067	a,20 seconds left!\0
1600068	a,15 seconds left!\0
1600069	a,10 seconds left!\0
1600070	a,5 seconds left!\0
1600071	a,Demonic System will activate.\0
533911	a,Conversation with Hadel\0
533912	a,Eliminating the Ancient Ghosts\0
533901	a,Fighting the Forgotten (Lv. 85 and Above)\0
533902	a,Fighting the Forgotten (Lv. 85 and Above) (In Progress)\0
533903	a,Fighting the Forgotten (Lv. 85 and Above) (Complete)\0
533904	a,Fighting the Forgotten (Lv. 85 and Above)\0
1802341	a,Dance time! Show me what ya got!\0
1802342	a,Equip the 9th Anniversary Instrument. You can get it from Angel Cat right here.\0
16211701	a,Charging\0
1802324	u,Ye who covet the power of Chaos…come to me.\0
1802325	a,Speak with the Agent of Chaos if you desire power.\0
1600072	a,Monitor the damage for 50 sec.\0
1600073	a,40 seconds left!\0
1600074	a,35 seconds left!\0
1600075	a,30 seconds left!\0
1802343	a,Hide. Hide. \0
1802344	a,Aak, there goes the Hide! \0
1802345	u,Nooo…avenge me!\0
1802346	a,I come to help a comrade in need!\0
1600076	a,45 seconds left!\0
11505	a,$s1 has become the Hero of the Sigel Phoenix Knight class. Congratulations!\0
11506	a,$s1 has become the Hero of the Sigel Hell Knight class. Congratulations!\0
11507	a,$s1 has become the Hero of the Sigel Eva's Templar class. Congratulations!\0
11508	a,$s1 has become the Hero of the Sigel Shillien Templar class. Congratulations!\0
11509	a,$s1 has become the Hero of the Tyrr Duelist class. Congratulations!\0
11510	a,$s1 has become the Hero of the Tyrr Dreadnought class. Congratulations!\0
11511	a,$s1 has become the Hero of the Tyrr Titan class. Congratulations!\0
11512	a,$s1 has become the Hero of the Tyrr Grand Khavatari class. Congratulations!\0
11513	a,$s1 has become the Hero of the Tyrr Maestro class. Congratulations!\0
11514	a,$s1 has become the Hero of the Tyrr DoomBringer class. Congratulations!\0
11515	a,$s1 has become the Hero of the Othell Adventurer class. Congratulations!\0
11516	a,$s1 has become the Hero of the Othell Wind Rider class. Congratulations!\0
11517	a,$s1 has become the Hero of the Othell Ghost Hunter class. Congratulations!\0
11518	a,$s1 has become the Hero of the Othell Fortune Seeker class. Congratulations!\0
11519	a,$s1 has become the Hero of the Yul Sagittarius class. Congratulations!\0
11520	a,$s1 has become the Hero of the Yul Moonlight Sentinel class. Congratulations!\0
11521	a,$s1 has become the Hero of the Yul Ghost Sentinel class. Congratulations!\0
11522	a,$s1 has become the Hero of the Yul Trickster class. Congratulations!\0
11523	a,$s1 has become the Hero of the Feoh Archmage class. Congratulations!\0
11524	a,$s1 has become the Hero of the Feoh Soultaker class. Congratulations!\0
11525	a,$s1 has become the Hero of the Feoh Mystic Muse class. Congratulations!\0
11526	a,$s1 has become the Hero of the Feoh Storm Screamer class. Congratulations!\0
11527	a,$s1 has become the Hero of the Feoh Soul Hound class. Congratulations!\0
11528	a,$s1 has become the Hero of the Iss Hierophant class. Congratulations!\0
11529	a,$s1 has become the Hero of the Iss Sword Muse class. Congratulations!\0
11530	a,$s1 has become the Hero of the Iss Spectral Dancer class. Congratulations!\0
11531	a,$s1 has become the Hero of the Iss Dominator class. Congratulations!\0
11532	a,$s1 has become the Hero of the Iss DoomCryer class. Congratulations!\0
11533	a,$s1 has become the Hero of the Wynn Arcana Lord class. Congratulations!\0
11534	a,$s1 has become the Hero of the Wynn Elemental Master class. Congratulations!\0
11535	a,$s1 has become the Hero of the Wynn Spectral Master class. Congratulations!\0
11536	a,$s1 has become the Hero of the Aeore Cardinal class. Congratulations!\0
11537	a,$s1 has become the Hero of the Aeore Eva's Saint class. Congratulations!\0
11538	a,$s1 has become the Hero of the Aeore Shillien Saint class. Congratulations!\0
1010330	a,You have obtained 500 Clan Reputation.\0
1802347	a,You have obtained extra XP.\0
14211701	a,You must activate the 4 Generators.\0
14211702	a,Protect the Generator!\0
14211703	a,$s1 has charged the cannon!\0
14211704	a,Charge the cannon using the Generator.\0
14211705	a,A fearsome power emanates from Lindvior!\0
14211706	a,A gigantic whirlwind has appeared!\0
14211707	a,$s1 minutes left until Lindvior gathers his full energy! \0
14211708	a,Lindvior has fallen from the sky!\0
14211709	a,Lindvior has landed!\0
14211710	a,Target the Generator and use a Chain Skill!\0
14211711	a,The Generator has been destroyed!\0
14211712	a,Tracker\0
14211713	a,Aggressive\0
14211714	a,Meddler\0
14211715	a,Honorable warriors have driven off Lindvior, the evil wind dragon!\0
1802348	a,I've never seen so many scholars and wizards in my life.\0
1802349	a,It's not everyday you get to see such a sight, huh?\0
1802350	a,It just goes to show how important and difficult it is to activate the Seal Device!\0
1802351	a,This has been too taxing on us all.\0
1802352	a,We need a new soul that can maintain the seal.\0
1802353	a,It sure seems sturdy, but would this really be able to stop the sacrifices? Hm.\0
1802354	u,We did make this Generator at Lady Jenna's suggestion, but…I'm still nervous.\0
1802355	a,Rumors have it that Lindvior is headed this way.\0
1802356	a,Do you think he can be stopped?\0
1802357	a,For now, we have no choice but to rely on these cannons placed around the Generators.\0
1802358	a,May the gods watch over us.\0
1802359	a,The Generator is connected to the cannon!\0
1802360	a,Hold onto the Generator to activate the Charge skill!\0
1802361	a,You must charge the cannon to shoot down Lindvior!\0
1802362	a,Protect the Generator!\0
1802363	a,The Generator must not fall!\0
1802364	a,We will hold off Lindvior's minions!\0
1802365	a,Activate the Generator! Hurry!\0
1300189	a,Congratulations, my lord. Allow me to offer you the Dimensional Castle Lord's Support Box.\0
1300190	a,Apologies, my lord. It seems that they do not view you as a friend.\0
1300191	a,Apologies, my lord. It would seem wise that you keep y our distance from them.\0
1300192	a,The lord of Aden Castle will be happy to receive your goodwill.\0
1300193	a,I must say I am disappointed. You turn down our goodwill and assist Rune Castle? I see how little you think of us. Very well, I will let your will be known to the lord of Aden Castle.\0
1300194	a,The lord of Rune Castle will be happy to receive your goodwill.\0
1300195	a,I must say I am disappointed. You turn down our goodwill and assist Aden Castle? I see how little you think of us. Very well, I will let your will be known to the lord of Rune Castle.\0
1300196	a,Congratulations! You are the lord of the Dimensional Castle. You will find the Dimensional Manager by the throne.\0
1300197	u,You have obtained the Dimensional Castle…! Well then, my lord, I have something for you.\0
1300198	a,I wish you luck on your next endeavors, heroes of the dimensions. \0
1300199	a,Aden's heroes have seized victory in the Dimensional Space.\0
1300200	a,Rune's heroes have seized victory in the Dimensional Space.\0
1300201	a,With the power of darkness, Aden's heroes have seized victory in the Dimensional Space.\0
1300202	a,With the power of darkness, Rune's heroes have seized victory in the Dimensional Space.\0
1300204	a,The heroes of Gludio Castle have won a great victory in the Dimensional Space.\0
1300205	a,The heroes of Dion Castle have won a great victory in the Dimensional Space.\0
1300206	a,The heroes of Giran Castle have won a great victory in the Dimensional Space.\0
1300207	a,The heroes of Oren Castle have won a great victory in the Dimensional Space.\0
1300208	a,The heroes of Innadril Castle have won a great victory in the Dimensional Space.\0
1300209	a,The heroes of Goddard Castle have won a great victory in the Dimensional Space.\0
1300210	a,The heroes of Schuttgart Castle have won a great victory in the Dimensional Space.\0
1802366	a,All 4 Generators must be activated.\0
1802367	a,My comrades and I will protect this place!\0
1802368	a,Well, that's my cue. I'm off.\0
1802369	a,Come, Kampf! Protect me!\0
1802370	a,Come, Belos! Protect me!\0
1802371	a,Rawrghh!!\0
1802372	a,You dare interfere with Embryo? Surely you wish for death!\0
21001	a,Obtain a Wolf Pet (Lv. 15 and Above)\0
21002	a,Obtain a Wolf Pet (Lv. 15 and Above) (In Progress)\0
21003	a,Obtain a Wolf Pet (Lv. 15 and Above) (Complete)\0
21004	a,Obtain a Wolf Pet (Lv. 15 and Above)\0
1802373	a,10 minutes until Antharas goes berserk!\0
1802374	a,Antharas is on a rampage. The terrains are twisting and turning.\0
1802375	a,10 minutes until Valakas goes berserk!\0
1802376	a,Valakas is on a rampage. The land begins to burn.\0
1300203	a,You can feel the Dimensional Space Effect.\0
1802377	a,You can receive the Octavis Crystal from Lydia.\0
1802378	a,We just located Lindvior. Those who are willing to fight can do so at any time now.\0
1802379	a,You need to use a skill just right on the Generator to obtain a scale. Talk to Jenna about it.\0
1802380	a,Write your wish for Lineage II in 2013 onto the Wish Tree!\0
1802381	a,Do you want to change into a Santa Outfit? Write a wish on the Wish Tree!\0
1802382	a,Happy Holidays!\0
1802383	a,$s1 is giving out gifts. Everyone gather around!\0
1802384	a,You've already received a gift from me! I can only give one per person, you know.\0
1802385	a,Here, a special gift for $s1. Take it, go on.\0
1802386	a,Santa is all about Gangnam Style! Ho ho ho.\0
1802387	a,Ho ho ho! Happy Holidays!\0
1802388	a,Hey there, kid! Try the Wintermelon Event, will you? \0
1802389	a,How far did you look? Come on, try breaking a Wintermelon. You'll get a lot of rewards!\0
1802390	a,Ow, my back. Isn't there a doctor around here?\0
1802391	a,I hope everyone has had a great year! Ho ho ho!\0
1802392	a,Hope your new year is a happy one, everyone! Ho ho ho!\0
1802393	u,Is there no Mrs. Claus around here? I hate being lonely on Christmas…\0
2000000	a,Is this the surface world?\0
2000001	a,I can feel a dangerous energy! I must find young mistress and young master as soon as possible...\0
2000002	a,Urgh! Above world people are stronger than I thought~ I'll need to leave a trace to let young master and young mistress know that I was here.\0
2000003	a,I'm not strong enough! But I won't give up. I will go to the underworld to recharge my energy, then I will come back.\0
2000004	a,Miss Uldie! Where are you? It's time to return to the underworld.\0
2000005	a,Miss Belldandy! The master is searching for you.\0
2000006	a,Young master Skooldie! It's time to go home. Where are you?\0
2000007	a,You rude above world people! Stop being so discourteous!\0
2000008	a,You above world people! Feel the amazing power of this great Norhand!\0
2000009	a,You above world people! It is time for you to go back the way you came.\0
2000010	a,You received stage 1 Holiday Blessing.\0
2000011	a,You received stage 2 Holiday Blessing.\0
2000012	a,You received stage 3 Holiday Blessing.\0
2000013	a,You received stage 4 Holiday Blessing.\0
2000014	a,You received stage 5 Holiday Blessing.\0
2000015	a,Hey, who are you? Get off! This tree decoration is mine!!\0
2000016	a,Give yourself in to your instincts, new ruler! Seek true power!\0
2000017	a,The Mysterious Power of Kartia's Labyrinth shall give you great power.\0
2000018	a,Keep the Crystal of Protection safe from enemies!\0
2000019	a,Claim the Source of Kartia's Power, and taste the sweetness of true strength!\0
2000020	a,You cannot show your condolences yet. Please try again later.\0
2000021	a,You are too far from Uthanka's Tombstone to show your condolences.\0
2000022	a,You have mourned for the Pirate Captain Uthanka.\0
2000023	a,Hey, let's duke it out, you and me! Haven't worked up a sweat for a while!\0
2000024	a,Ouch! That hurts! Stop it stop it stop it!\0
2000025	a,How could you do that to me! I'm the Great Captain Uthanka, back after being gone for, like, ever!\0
2000026	a,You have received the Mysterious Power of Kartia's Labyrinth.\0
2000027	a,You have received the Strong Mysterious Power of Kartia's Labyrinth.\0
