name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10
a,mk_blessed_R95_heavy_gloves\0	1242	35496	13	18052	1	1	0	270	60	6	35496	1	0	35372	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_heavy_shoes\0	1243	35497	13	18053	1	1	0	270	60	6	35497	1	0	35373	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_heavy_shield\0	1244	35498	13	18054	1	1	0	270	60	6	35498	1	0	35374	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_light_helmet\0	1245	35499	13	18055	1	1	0	270	60	6	35499	1	0	35375	10	0	34991	53896	0	19310	465	0	17371	431	0	19440	36	0												
a,mk_blessed_R95_light_upbody\0	1246	35500	13	18056	1	1	0	270	60	6	35500	1	0	35376	10	0	34991	143722	0	19310	1239	0	17371	1150	0	19440	96	0												
a,mk_blessed_R95_light_downbody\0	1247	35501	13	18057	1	1	0	270	60	6	35501	1	0	35377	10	0	34991	89826	0	19310	774	0	17371	719	0	19440	60	0												
a,mk_blessed_R95_light_gloves\0	1248	35502	13	18058	1	1	0	270	60	6	35502	1	0	35378	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_light_shoes\0	1249	35503	13	18059	1	1	0	270	60	6	35503	1	0	35379	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_robe_helmet\0	1250	35504	13	18060	1	1	0	270	60	6	35504	1	0	35380	10	0	34991	53896	0	19310	465	0	17371	431	0	19440	36	0												
a,mk_blessed_R95_robe_upbody\0	1251	35505	13	18061	1	1	0	270	60	6	35505	1	0	35381	10	0	34991	143722	0	19310	1239	0	17371	1150	0	19440	96	0												
a,mk_blessed_R95_robe_downbody\0	1252	35506	13	18062	1	1	0	270	60	6	35506	1	0	35382	10	0	34991	89826	0	19310	774	0	17371	719	0	19440	60	0												
a,mk_blessed_R95_robe_gloves\0	1253	35507	13	18063	1	1	0	270	60	6	35507	1	0	35383	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_robe_shoes\0	1254	35508	13	18064	1	1	0	270	60	6	35508	1	0	35384	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_robe_sigil\0	1255	35509	13	18065	1	1	0	270	60	6	35509	1	0	35385	10	0	34991	35931	0	19310	310	0	17371	287	0	19440	24	0												
a,mk_blessed_R95_necklace\0	1256	35510	13	18066	1	1	0	270	60	6	35510	1	0	35386	10	0	34992	46786	0	19310	403	0	17371	374	0	19440	31	0												
a,mk_blessed_R95_earring\0	1257	35511	13	18067	1	1	0	270	60	6	35511	1	0	35387	10	0	34992	35090	0	19310	302	0	17371	281	0	19440	23	0												
a,mk_blessed_R95_ring\0	1258	35512	13	18068	1	1	0	270	60	6	35512	1	0	35388	10	0	34992	23393	0	19310	202	0	17371	187	0	19440	16	0												
a,mk_blessed_R99_1_dagger\0	1259	35513	14	18069	1	1	0	276	60	6	35513	1	0	35389	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_onehand_sword\0	1260	35514	14	18070	1	1	0	276	60	6	35514	1	0	35390	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_twohand_sword\0	1261	35515	14	18071	1	1	0	276	60	6	35515	1	0	35391	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_onehand_blunt\0	1262	35516	14	18072	1	1	0	276	60	6	35516	1	0	35392	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_fist\0	1263	35517	14	18073	1	1	0	276	60	6	35517	1	0	35393	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_spear\0	1264	35518	14	18074	1	1	0	276	60	6	35518	1	0	35394	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_bow\0	1265	35519	14	18075	1	1	0	276	60	6	35519	1	0	35395	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_crossbow\0	1266	35520	14	18076	1	1	0	276	60	6	35520	1	0	35396	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_onehand_magic_sword\0	1267	35521	14	18077	1	1	0	276	60	6	35521	1	0	35397	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_onehand_magic_blunt\0	1268	35522	14	18078	1	1	0	276	60	6	35522	1	0	35398	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_twohand_magic_blunt\0	1269	35523	14	18079	1	1	0	276	60	6	35523	1	0	35399	10	0	34990	389148	0	19310	8387	0	17371	7783	0	19440	649	0												
a,mk_blessed_R99_1_heavy_helmet\0	1270	35524	14	18083	1	1	0	276	60	6	35524	1	0	35400	10	0	34991	118766	0	19310	1024	0	17371	950	0	19440	79	0												
a,mk_blessed_R99_1_heavy_upbody\0	1271	35525	14	18084	1	1	0	276	60	6	35525	1	0	35401	10	0	34991	316709	0	19310	2730	0	17371	2534	0	19440	211	0												
a,mk_blessed_R99_1_heavy_downbody\0	1272	35526	14	18085	1	1	0	276	60	6	35526	1	0	35402	10	0	34991	197943	0	19310	1706	0	17371	1584	0	19440	132	0												
a,mk_blessed_R99_1_heavy_gloves\0	1273	35527	14	18086	1	1	0	276	60	6	35527	1	0	35403	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_heavy_shoes\0	1274	35528	14	18087	1	1	0	276	60	6	35528	1	0	35404	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_heavy_shield\0	1275	35529	14	18088	1	1	0	276	60	6	35529	1	0	35405	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_light_helmet\0	1276	35530	14	18089	1	1	0	276	60	6	35530	1	0	35406	10	0	34991	118766	0	19310	1024	0	17371	950	0	19440	79	0												
a,mk_blessed_R99_1_light_upbody\0	1277	35531	14	18090	1	1	0	276	60	6	35531	1	0	35407	10	0	34991	316709	0	19310	2730	0	17371	2534	0	19440	211	0												
a,mk_blessed_R99_1_light_downbody\0	1278	35532	14	18091	1	1	0	276	60	6	35532	1	0	35408	10	0	34991	197943	0	19310	1706	0	17371	1584	0	19440	132	0												
a,mk_blessed_R99_1_light_gloves\0	1279	35533	14	18092	1	1	0	276	60	6	35533	1	0	35409	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_light_shoes\0	1280	35534	14	18093	1	1	0	276	60	6	35534	1	0	35410	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_robe_helmet\0	1281	35535	14	18094	1	1	0	276	60	6	35535	1	0	35411	10	0	34991	118766	0	19310	1024	0	17371	950	0	19440	79	0												
a,mk_blessed_R99_1_robe_upbody\0	1282	35536	14	18095	1	1	0	276	60	6	35536	1	0	35412	10	0	34991	316709	0	19310	2730	0	17371	2534	0	19440	211	0												
a,mk_blessed_R99_1_robe_downbody\0	1283	35537	14	18096	1	1	0	276	60	6	35537	1	0	35413	10	0	34991	197943	0	19310	1706	0	17371	1584	0	19440	132	0												
a,mk_blessed_R99_1_robe_gloves\0	1284	35538	14	18097	1	1	0	276	60	6	35538	1	0	35414	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_robe_shoes\0	1285	35539	14	18098	1	1	0	276	60	6	35539	1	0	35415	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_robe_sigil\0	1286	35540	14	18099	1	1	0	276	60	6	35540	1	0	35416	10	0	34991	79177	0	19310	683	0	17371	633	0	19440	53	0												
a,mk_blessed_R99_1_necklace\0	1287	35541	14	18100	1	1	0	276	60	6	35541	1	0	35417	10	0	34992	103099	0	19310	889	0	17371	825	0	19440	69	0												
a,mk_blessed_R99_1_earring\0	1288	35542	14	18101	1	1	0	276	60	6	35542	1	0	35418	10	0	34992	77324	0	19310	667	0	17371	619	0	19440	52	0												
a,mk_blessed_R99_1_ring\0	1289	35543	14	18102	1	1	0	276	60	6	35543	1	0	35419	10	0	34992	51549	0	19310	444	0	17371	412	0	19440	34	0												
a,mk_br_valen_dark_chocolate\0	3000	20191	1	20195	1	1	0	50	95	3	20192	10	0	20193	10	0	20194	5	0																					
a,mk_ev_happy_cake_racipe\0	3001	22290	1	22291	1	1	0	50	95	3	22296	10	0	22297	10	0	22298	5	0																					
a,mk_g_ev_beer_racipe\0	3002	23308	1	23309	1	1	0	50	95	3	23314	10	0	23315	10	0	23316	5	0																					
a,mk_R1_dagger\0	4000	36732	11	17290	1	1	1	258	60	8	36732	1	0	36794	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_onehand_sword\0	4001	36733	11	17291	1	1	1	258	60	8	36733	1	0	36795	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_twohand_sword\0	4002	36734	11	17292	1	1	1	258	60	8	36734	1	0	36796	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_onehand_blunt\0	4003	36735	11	17293	1	1	1	258	60	8	36735	1	0	36797	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_fist\0	4004	36736	11	17294	1	1	1	258	60	8	36736	1	0	36798	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_spear\0	4005	36737	11	17295	1	1	1	258	60	8	36737	1	0	36799	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_bow\0	4006	36738	11	17296	1	1	1	258	60	8	36738	1	0	36800	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_crossbow\0	4007	36739	11	17297	1	1	1	258	60	8	36739	1	0	36801	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_onehand_magic_sword\0	4008	36740	11	17298	1	1	1	258	60	8	36740	1	0	36802	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_onehand_magic_blunt\0	4009	36741	11	17299	1	1	1	258	60	8	36741	1	0	36803	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_twohand_magic_blunt\0	4010	36742	11	17300	1	1	1	258	60	8	36742	1	0	36804	10	0	36523	28	0	36543	13	4114	36548	11	0	36563	9	0	19440	4	0	17371	181	0						
a,mk_R1_heavy_helmet\0	4011	36743	11	17304	1	1	1	258	60	8	36743	1	0	36805	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	19440	1	0	17371	23	0						
a,mk_R1_heavy_upbody\0	4012	36744	11	17305	1	1	1	258	60	8	36744	1	0	36806	10	0	36523	9	0	36543	5	4114	36553	4	0	36563	3	0	19440	2	0	17371	59	0						
a,mk_R1_heavy_downbody\0	4013	36745	11	17306	1	1	1	258	60	8	36745	1	0	36807	10	0	36523	6	0	36543	3	4114	36553	2	0	36563	2	0	19440	1	0	17371	37	0						
a,mk_R1_heavy_gloves\0	4014	36746	11	17307	1	1	1	258	60	8	36746	1	0	36808	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_heavy_shoes\0	4015	36747	11	17308	1	1	1	258	60	8	36747	1	0	36809	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_heavy_shield\0	4016	36748	11	17309	1	1	1	258	60	8	36748	1	0	36810	10	0	36523	3	0	36543	2	4114	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_light_helmet\0	4017	36749	11	17310	1	1	1	258	60	8	36749	1	0	36811	10	0	36518	9	0	36538	3	4101	36553	2	0	36563	1	0	19440	1	0	17371	23	0						
a,mk_R1_light_upbody\0	4018	36750	11	17311	1	1	1	258	60	8	36750	1	0	36812	10	0	36518	24	0	36538	6	4101	36553	4	0	36563	3	0	19440	2	0	17371	59	0						
a,mk_R1_light_downbody\0	4019	36751	11	17312	1	1	1	258	60	8	36751	1	0	36813	10	0	36518	15	0	36538	4	4101	36553	2	0	36563	2	0	19440	1	0	17371	37	0						
a,mk_R1_light_gloves\0	4020	36752	11	17313	1	1	1	258	60	8	36752	1	0	36814	10	0	36518	6	0	36538	2	4101	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_light_shoes\0	4021	36753	11	17314	1	1	1	258	60	8	36753	1	0	36815	10	0	36518	6	0	36538	2	4101	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_robe_helmet\0	4022	36754	11	17315	1	1	1	258	60	8	36754	1	0	36816	10	0	36528	10	0	36533	3	0	36553	2	0	36563	1	0	19440	1	0	17371	23	0						
a,mk_R1_robe_upbody\0	4023	36755	11	17316	1	1	1	258	60	8	36755	1	0	36817	10	0	36528	26	0	36533	8	0	36553	4	0	36563	3	0	19440	2	0	17371	59	0						
a,mk_R1_robe_downbody\0	4024	36756	11	17317	1	1	1	258	60	8	36756	1	0	36818	10	0	36528	16	0	36533	5	0	36553	2	0	36563	2	0	19440	1	0	17371	37	0						
a,mk_R1_robe_gloves\0	4025	36757	11	17318	1	1	1	258	60	8	36757	1	0	36819	10	0	36528	7	0	36533	2	0	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_robe_shoes\0	4026	36758	11	17319	1	1	1	258	60	8	36758	1	0	36820	10	0	36528	7	0	36533	2	0	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_robe_sigil\0	4027	36759	11	17320	1	1	1	258	60	8	36759	1	0	36821	10	0	36518	7	0	36538	2	4101	36553	1	0	36563	1	0	19440	1	0	17371	15	0						
a,mk_R1_necklace\0	4028	36760	11	17321	1	1	1	258	60	7	36760	1	0	36822	10	0	36523	6	0	36558	4	0	36563	1	0	19440	1	0	17371	20	0									
a,mk_R1_earring\0	4029	36761	11	17322	1	1	1	258	60	7	36761	1	0	36823	10	0	36523	5	0	36558	3	0	36563	1	0	19440	1	0	17371	15	0									
a,mk_R1_ring\0	4030	36762	11	17323	1	1	1	258	60	7	36762	1	0	36824	10	0	36523	3	0	36558	2	0	36563	1	0	19440	1	0	17371	10	0									
a,mk_R2_dagger\0	4031	36763	12	17324	1	1	1	264	60	8	36763	1	0	36825	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_onehand_sword\0	4032	36764	12	17325	1	1	1	264	60	8	36764	1	0	36826	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_twohand_sword\0	4033	36765	12	17326	1	1	1	264	60	8	36765	1	0	36827	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_onehand_blunt\0	4034	36766	12	17327	1	1	1	264	60	8	36766	1	0	36828	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_fist\0	4035	36767	12	17328	1	1	1	264	60	8	36767	1	0	36829	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_spear\0	4036	36768	12	17329	1	1	1	264	60	8	36768	1	0	36830	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_bow\0	4037	36769	12	17330	1	1	1	264	60	8	36769	1	0	36831	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_crossbow\0	4038	36770	12	17331	1	1	1	264	60	8	36770	1	0	36832	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_onehand_magic_sword\0	4039	36771	12	17332	1	1	1	264	60	8	36771	1	0	36833	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_onehand_magic_blunt\0	4040	36772	12	17333	1	1	1	264	60	8	36772	1	0	36834	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_twohand_magic_blunt\0	4041	36773	12	17334	1	1	1	264	60	8	36773	1	0	36835	10	0	36523	75	0	36543	35	4114	36548	30	0	36563	22	0	19440	9	0	17371	492	0						
a,mk_R2_heavy_helmet\0	4042	36774	12	17338	1	1	1	264	60	8	36774	1	0	36836	10	0	36523	10	0	36543	5	4114	36553	4	0	36563	3	0	19440	2	0	17371	60	0						
a,mk_R2_heavy_upbody\0	4043	36775	12	17339	1	1	1	264	60	8	36775	1	0	36837	10	0	36523	25	0	36543	12	4114	36553	9	0	36563	8	0	19440	3	0	17371	160	0						
a,mk_R2_heavy_downbody\0	4044	36776	12	17340	1	1	1	264	60	8	36776	1	0	36838	10	0	36523	16	0	36543	8	4114	36553	6	0	36563	5	0	19440	2	0	17371	100	0						
a,mk_R2_heavy_gloves\0	4045	36777	12	17341	1	1	1	264	60	8	36777	1	0	36839	10	0	36523	7	0	36543	3	4114	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_hell_boots\0	4046	36778	12	17342	1	1	1	264	60	8	36778	1	0	36840	10	0	36523	7	0	36543	3	4114	36553	3	0	36563	2	0	19440	1	0	17371	2	0						
a,mk_hell_shield\0	4047	36779	12	17343	1	1	1	264	60	8	36779	1	0	36841	10	0	36523	7	0	36543	3	4114	36553	3	0	36563	2	0	19440	1	0	17371	3	0						
a,mk_R2_light_helmet\0	4048	36780	12	17344	1	1	1	264	60	8	36780	1	0	36842	10	0	36518	24	0	36538	6	4101	36553	4	0	36563	3	0	19440	2	0	17371	60	0						
a,mk_R2_light_upbody\0	4049	36781	12	17345	1	1	1	264	60	8	36781	1	0	36843	10	0	36518	64	0	36538	16	4101	36553	9	0	36563	8	0	19440	3	0	17371	160	0						
a,mk_R2_light_downbody\0	4050	36782	12	17346	1	1	1	264	60	8	36782	1	0	36844	10	0	36518	40	0	36538	10	4101	36553	6	0	36563	5	0	19440	2	0	17371	100	0						
a,mk_R2_light_gloves\0	4051	36783	12	17347	1	1	1	264	60	8	36783	1	0	36845	10	0	36518	16	0	36538	4	4101	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_R2_light_shoes\0	4052	36784	12	17348	1	1	1	264	60	8	36784	1	0	36846	10	0	36518	16	0	36538	4	4101	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_R2_robe_helmet\0	4053	36785	12	17349	1	1	1	264	60	8	36785	1	0	36847	10	0	36528	27	0	36533	8	0	36553	4	0	36563	3	0	19440	2	0	17371	60	0						
a,mk_R2_robe_upbody\0	4054	36786	12	17350	1	1	1	264	60	8	36786	1	0	36848	10	0	36528	70	0	36533	22	0	36553	9	0	36563	8	0	19440	3	0	17371	160	0						
a,mk_R2_robe_downbody\0	4055	36787	12	17351	1	1	1	264	60	8	36787	1	0	36849	10	0	36528	44	0	36533	14	0	36553	6	0	36563	5	0	19440	2	0	17371	100	0						
a,mk_R2_robe_gloves\0	4056	36788	12	17352	1	1	1	264	60	8	36788	1	0	36850	10	0	36528	18	0	36533	6	0	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_R2_robe_shoes\0	4057	36789	12	17353	1	1	1	264	60	8	36789	1	0	36851	10	0	36528	18	0	36533	6	0	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_R2_robe_sigil\0	4058	36790	12	17354	1	1	1	264	60	8	36790	1	0	36852	10	0	36518	16	0	36538	4	4101	36553	3	0	36563	2	0	19440	1	0	17371	40	0						
a,mk_R2_necklace\0	4059	36791	12	17355	1	1	1	264	60	7	36791	1	0	36853	10	0	36523	16	0	36558	10	0	36563	3	0	19440	1	0	17371	53	0									
a,mk_R2_earring\0	4060	36792	12	17356	1	1	1	264	60	7	36792	1	0	36854	10	0	36523	12	0	36558	8	0	36563	2	0	19440	1	0	17371	40	0									
a,mk_R2_ring\0	4061	36793	12	17357	1	1	1	264	60	7	36793	1	0	36855	10	0	36523	8	0	36558	5	0	36563	2	0	19440	1	0	17371	27	0									
a,mk_leather_lv1\0	4062	36856	6	36516	50	0	0	60	100	2	19315	1	0	36517	1	0																								
a,mk_leather_lv2\0	4063	36857	8	36517	5	0	0	201	100	2	19315	1	0	36518	1	0																								
a,mk_leather_lv2\0	4064	36858	6	36517	1	0	0	60	100	2	19315	1	0	36516	51	0																								
a,mk_leather_lv3\0	4065	36859	11	36518	10	0	0	258	100	2	19315	3	0	36519	1	0																								
a,mk_leather_lv3\0	4066	36860	8	36518	1	0	0	201	100	2	19315	1	0	36517	6	0																								
a,mk_leather_lv4\0	4067	36861	14	36519	17	0	0	276	100	2	19315	52	0	36520	1	0																								
a,mk_leather_lv4\0	4068	36862	11	36519	1	0	0	258	100	2	19315	1	0	36518	11	0																								
a,mk_leather_lv5\0	4069	36863	14	36520	1	0	0	276	100	2	19315	11	0	36519	18	0																								
a,mk_metal_lv1\0	4070	36864	6	36521	50	0	0	60	100	2	19315	1	0	36522	1	0																								
a,mk_metal_lv2\0	4071	36865	8	36522	5	0	0	201	100	2	19315	1	0	36523	1	0																								
a,mk_metal_lv2\0	4072	36866	6	36522	1	0	0	60	100	2	19315	1	0	36521	51	0																								
a,mk_metal_lv3\0	4073	36867	11	36523	10	0	0	258	100	2	19315	8	0	36524	1	0																								
a,mk_metal_lv3\0	4074	36868	8	36523	1	0	0	201	100	2	19315	1	0	36522	6	0																								
a,mk_metal_lv4\0	4075	36869	14	36524	17	0	0	276	100	2	19315	135	0	36525	1	0																								
a,mk_metal_lv4\0	4076	36870	11	36524	1	0	0	258	100	2	19315	2	0	36523	11	0																								
a,mk_metal_lv5\0	4077	36871	14	36525	1	0	0	276	100	2	19315	27	0	36524	18	0																								
a,mk_fiber_lv1\0	4078	36872	6	36526	50	0	0	60	100	2	19315	1	0	36527	1	0																								
a,mk_fiber_lv2\0	4079	36873	8	36527	5	0	0	201	100	2	19315	1	0	36528	1	0																								
a,mk_fiber_lv2\0	4080	36874	6	36527	1	0	0	60	100	2	19315	1	0	36526	51	0																								
a,mk_fiber_lv3\0	4081	36875	11	36528	10	0	0	258	100	2	19315	3	0	36529	1	0																								
a,mk_fiber_lv3\0	4082	36876	8	36528	1	0	0	201	100	2	19315	1	0	36527	6	0																								
a,mk_fiber_lv4\0	4083	36877	14	36529	17	0	0	276	100	2	19315	48	0	36530	1	0																								
a,mk_fiber_lv4\0	4084	36878	11	36529	1	0	0	258	100	2	19315	1	0	36528	11	0																								
a,mk_fiber_lv5\0	4085	36879	14	36530	1	0	0	276	100	2	19315	10	0	36529	18	0																								
a,mk_strap_lv1\0	4086	36880	6	36531	50	0	0	60	100	2	19315	1	0	36532	1	0																								
a,mk_strap_lv2\0	4087	36881	8	36532	5	0	0	201	100	2	19315	1	0	36533	1	0																								
a,mk_strap_lv2\0	4088	36882	6	36532	1	0	0	60	100	2	19315	1	0	36531	51	0																								
a,mk_strap_lv3\0	4089	36883	11	36533	10	0	0	258	100	2	19315	9	0	36534	1	0																								
a,mk_strap_lv3\0	4090	36884	8	36533	1	0	0	201	100	2	19315	1	0	36532	6	0																								
a,mk_strap_lv4\0	4091	36885	14	36534	17	0	0	276	100	2	19315	156	0	36535	1	0																								
a,mk_strap_lv4\0	4092	36886	11	36534	1	0	0	258	100	2	19315	2	0	36533	11	0																								
a,mk_strap_lv5\0	4093	36887	14	36535	1	0	0	276	100	2	19315	32	0	36534	18	0																								
a,mk_leather_strap_lv1\0	4094	36888	6	36536	50	0	0	60	100	2	19315	1	0	36537	1	4098																								
a,mk_leather_strap_lv1\0	4095	36889	2	36536	1	1	0	20	100	3	19315	1	0	36531	1	0	36516	1	0																					
a,mk_leather_strap_lv2\0	4096	36890	8	36537	5	0	0	201	100	2	19315	1	0	36538	1	4101																								
a,mk_leather_strap_lv2\0	4097	36891	6	36537	1	0	0	60	100	2	19315	1	0	36536	51	4095																								
a,mk_leather_strap_lv2\0	4098	36892	6	36537	1	1	0	60	100	3	19315	1	0	36532	1	0	36517	1	0																					
a,mk_leather_strap_lv3\0	4099	36893	11	36538	10	0	0	258	100	2	19315	12	0	36539	1	4104																								
a,mk_leather_strap_lv3\0	4100	36894	8	36538	1	0	0	201	100	2	19315	1	0	36537	6	4098																								
a,mk_leather_strap_lv3\0	4101	36895	8	36538	1	1	0	201	100	3	19315	1	0	36533	1	0	36518	1	0																					
a,mk_leather_strap_lv4\0	4102	36896	14	36539	17	0	0	276	100	2	19315	207	0	36540	1	4106																								
a,mk_leather_strap_lv4\0	4103	36897	11	36539	1	0	0	258	100	2	19315	3	0	36538	11	4101																								
a,mk_leather_strap_lv4\0	4104	36898	11	36539	1	1	0	258	100	3	19315	12	0	36534	1	0	36519	1	0																					
a,mk_leather_strap_lv5\0	4105	36899	14	36540	1	0	0	276	100	2	19315	42	0	36539	18	4104																								
a,mk_leather_strap_lv5\0	4106	36900	14	36540	1	1	0	276	100	3	19315	207	0	36535	1	0	36520	1	0																					
a,mk_metal_strap_lv1\0	4107	36901	6	36541	50	0	0	60	100	2	19315	1	0	36542	1	4111																								
a,mk_metal_strap_lv1\0	4108	36902	2	36541	1	1	0	20	100	3	19315	1	0	36531	1	0	36521	1	0																					
a,mk_metal_strap_lv2\0	4109	36903	8	36542	5	0	0	201	100	2	19315	2	0	36543	1	4114																								
a,mk_metal_strap_lv2\0	4110	36904	6	36542	1	0	0	60	100	2	19315	1	0	36541	51	4108																								
a,mk_metal_strap_lv2\0	4111	36905	6	36542	1	1	0	60	100	3	19315	1	0	36532	1	0	36522	1	0																					
a,mk_metal_strap_lv3\0	4112	36906	11	36543	10	0	0	258	100	2	19315	17	0	36544	1	4117																								
a,mk_metal_strap_lv3\0	4113	36907	8	36543	1	0	0	201	100	2	19315	1	0	36542	6	4111																								
a,mk_metal_strap_lv3\0	4114	36908	8	36543	1	1	0	201	100	3	19315	2	0	36533	1	0	36523	1	0																					
a,mk_metal_strap_lv4\0	4115	36909	14	36544	17	0	0	276	100	2	19315	290	0	36545	1	4119																								
a,mk_metal_strap_lv4\0	4116	36910	11	36544	1	0	0	258	100	2	19315	4	0	36543	11	4114																								
a,mk_metal_strap_lv4\0	4117	36911	11	36544	1	1	0	258	100	3	19315	17	0	36534	1	0	36524	1	0																					
a,mk_metal_strap_lv5\0	4118	36912	14	36545	1	0	0	276	100	2	19315	58	0	36544	18	4117																								
a,mk_metal_strap_lv5\0	4119	36913	14	36545	1	1	0	276	100	3	19315	290	0	36535	1	0	36525	1	0																					
